instname,housed_under,college,school,department,program_area,program_level,cip_program,website_inst,website_program,website_catalog,course_titles
Texas A & M University-Corpus Christi,Computing,College of Engineering,N/A,Department of Computer Science,Geospatial Computer Science,PhD,Geospatial Computer Science*,https://www.tamucc.edu/,https://www.tamucc.edu/programs/graduate-programs/geospatial-computer-science-phd.php,https://catalog.tamucc.edu/graduate/engineering/doctoral/geospatial-computer-science-phd/#programrequirementstext,Remote Sensing and Image Analysis
Texas A & M University-Corpus Christi,Computing,College of Engineering,N/A,Department of Computer Science,Geospatial Computer Science,PhD,Geospatial Computer Science*,https://www.tamucc.edu/,https://www.tamucc.edu/programs/graduate-programs/geospatial-computer-science-phd.php,https://catalog.tamucc.edu/graduate/engineering/doctoral/geospatial-computer-science-phd/#programrequirementstext,Advanced Topics
Texas A & M University-Corpus Christi,Computing,College of Engineering,N/A,Department of Computer Science,Geospatial Computer Science,PhD,Geospatial Computer Science*,https://www.tamucc.edu/,https://www.tamucc.edu/programs/graduate-programs/geospatial-computer-science-phd.php,https://catalog.tamucc.edu/graduate/engineering/doctoral/geospatial-computer-science-phd/#programrequirementstext,Spatial Statistics
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Data Structures
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Design of Database Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Operating Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Calculus II
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Numerical Methods
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Discrete Mathematics
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Linear Algebra
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Differential Equations
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,University Physics II
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Probability and Statistics for Scientists and Engineers
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Software Engineering
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Concurrent Programming and Software Modeling
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Database Management Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Advanced Operating Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Design and Analysis of Algorithms
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Research Methods in Computer Science
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Master’s Thesis Research
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Research Project and Seminar
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Multivariate Statistical Analysis
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Linear Models and Regression Analysis
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Data Warehousing and Business Intelligence
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Pattern Recognition and Image Processing
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Data Mining: Tools and Techniques
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Internet Protocols
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Computer Security and Cryptography
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Network Security
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Web Security
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Mobile Applications Development
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3006,Cybersecurity
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Web Application Development
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Design of Database Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Business Data Communications
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Modern System Analysis and Design
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Research Project and Seminar
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Multivariate Statistical Analysis
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Elements of Statistical Learning
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Data Warehousing and Business Intelligence
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Financial Data Mining
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Data Mining: Tools and Techniques
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Computer Security and Cryptography
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Web Security
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Network Security
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Strategic Information Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Internet Protocols
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Database Management Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Advanced Systems Analysis and Design
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Independent Study in Computer Information Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Research Methods in Computer Science
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Computer Information Systems,Master of Science,Computer Information Systems*,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/computer-information-systems-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3005,Master’s Thesis Research
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Python for Data Science
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Data Structures for Data Science
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Probability and Statistics for Scientists and Engineers
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Data Mining: Tools and Techniques
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Introduction to Data Science
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Visualization in Data Science
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Database Systems for Data Science
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Big Data Analytics
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Research
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Strategic Information Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Financial Data Mining
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Business Analytics I
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Management Information Systems
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Data Warehousing and Business Intelligence
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Data Visualization and Communication
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Deep Learning
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Internet of Things (IoT)
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Machine Learning
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Biochemistry I
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Bioinformatics
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Computational Bioinformatics
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Methods of Biotechnology Discussions
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Methods of Biotechnology
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Genomic Analysis
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Stem Cell Biotechnology
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Marine Biotechnology Seminar
University of Houston-Clear Lake,Computing,College of Science and Engineering,N/A,Department of Computer Science,Data Science,Master of Science,NA,https://www.uhcl.edu/,https://www.uhcl.edu/academics/degrees/data-science-ms,https://catalog.uhcl.edu/preview_program.php?catoid=13&poid=3009,Environmental Biotechnology
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Data Mining
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Introduction to Artificial Intelligence
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Deep Learning
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Natural Language Processing
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Computer Vision
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Advanced Artificial Intelligence
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Capstone
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Cognitive Systems
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,AI in Biomedical
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,AI in Business Intelligence
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Intelligent Interactive Systems
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Robotics Process Automation
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Artificial Intelligence,Master of Science,11.0102,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,https://www.uhd.edu/academics/sciences/Pages/msai.aspx,Ethics in Artificial Intelligence
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Data Analytics,Master of Science,Data Analytics*,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,Statistical Foundations for Data Analytics
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Data Analytics,Master of Science,Data Analytics*,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,Programming Foundations for Data Analytics
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Data Analytics,Master of Science,Data Analytics*,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,Time Series Analysis
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Data Analytics,Master of Science,Data Analytics*,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,Applied Regression Analysis
University of Houston-Downtown,General sciences/tech,College of Sciences and Technology,N/A,N/A,Data Analytics,Master of Science,Data Analytics*,https://www.uhd.edu/,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,Multivariate Analysis and Nonparametric Statistics
